"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","rt","response","question_order","view_history","stimulus","trial_name","slider_start"
"true","false","[]","[]","[]","preload","0","2074","0.0-0.0","14","1","2022-04-01 08:04:32","c79472ad15d8b617a4d57d5bf56a810f","116.7.221.23","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","","","","","","",""
"","","","","","survey-multi-choice","1","6071","0.0-1.0-0.0","14","1","2022-04-01 08:04:32","c79472ad15d8b617a4d57d5bf56a810f","116.7.221.23","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","3995.5","{""Gender"":""Male""}","[0]","","","",""
"","","","","","survey-text","2","8393","0.0-1.0-1.0","14","1","2022-04-01 08:04:32","c79472ad15d8b617a4d57d5bf56a810f","116.7.221.23","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","2319.9000000059605","{""Age"":""22""}","","","","",""
"","","","","","instructions","3","294606","0.0-1.0-2.0","14","1","2022-04-01 08:04:32","c79472ad15d8b617a4d57d5bf56a810f","116.7.221.23","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","286211.90000000596","","","[{""page_index"":0,""viewing_time"":18986.29999999702},{""page_index"":1,""viewing_time"":14484.800000011921},{""page_index"":2,""viewing_time"":50268.89999999106},{""page_index"":3,""viewing_time"":10454.20000000298},{""page_index"":4,""viewing_time"":18945},{""page_index"":5,""viewing_time"":22164.29999999702},{""page_index"":6,""viewing_time"":12984.70000000298},{""page_index"":7,""viewing_time"":48008},{""page_index"":8,""viewing_time"":7907.9000000059605},{""page_index"":9,""viewing_time"":8565.59999999404},{""page_index"":10,""viewing_time"":7347.5},{""page_index"":11,""viewing_time"":21722.20000000298},{""page_index"":12,""viewing_time"":23086.89999999106},{""page_index"":11,""viewing_time"":192},{""page_index"":10,""viewing_time"":866},{""page_index"":9,""viewing_time"":364},{""page_index"":8,""viewing_time"":689.8000000119209},{""page_index"":7,""viewing_time"":178.09999999403954},{""page_index"":6,""viewing_time"":546.0999999940395},{""page_index"":5,""viewing_time"":1043.9000000059605},{""page_index"":4,""viewing_time"":1614.2000000029802},{""page_index"":3,""viewing_time"":1168.8999999910593},{""page_index"":2,""viewing_time"":955.9000000059605},{""page_index"":1,""viewing_time"":7018},{""page_index"":2,""viewing_time"":569},{""page_index"":3,""viewing_time"":506.09999999403954},{""page_index"":4,""viewing_time"":518},{""page_index"":5,""viewing_time"":571.8000000119209},{""page_index"":6,""viewing_time"":535.1999999880791},{""page_index"":7,""viewing_time"":1023.9000000059605},{""page_index"":8,""viewing_time"":321},{""page_index"":9,""viewing_time"":799.0999999940395},{""page_index"":10,""viewing_time"":333},{""page_index"":11,""viewing_time"":534.1000000089407},{""page_index"":12,""viewing_time"":333},{""page_index"":13,""viewing_time"":604}]","","",""
"","","","","","html-keyboard-response","4","295009","0.0-2.0-0.0-0.0-0.0","14","1","2022-04-01 08:04:32","c79472ad15d8b617a4d57d5bf56a810f","116.7.221.23","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","<p style=""font-size:64px;"">+</p>","O_6_1_O",""
"","","","","","html-keyboard-response","5","296261","0.0-2.0-0.0-0.0-1.0","14","1","2022-04-01 08:04:32","c79472ad15d8b617a4d57d5bf56a810f","116.7.221.23","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","
                        <div class=orange>
                        <div class=""centered"">
                            <p style=""font-size: 24px""><b>53%</b></p>
                        </div>","O_6_1_O",""
"","","","","","html-keyboard-response","6","296662","0.0-2.0-0.0-0.0-0.1","14","1","2022-04-01 08:04:32","c79472ad15d8b617a4d57d5bf56a810f","116.7.221.23","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","<p style=""font-size:64px;"">+</p>","O_6_1_O",""
"","","","","","html-keyboard-response","7","297914","0.0-2.0-0.0-0.0-1.1","14","1","2022-04-01 08:04:32","c79472ad15d8b617a4d57d5bf56a810f","116.7.221.23","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","
                        <div class=orange>
                        <div class=""centered"">
                            <p style=""font-size: 24px""><b>53%</b></p>
                        </div>","O_6_1_O",""
"","","","","","html-keyboard-response","8","298316","0.0-2.0-0.0-0.0-0.2","14","1","2022-04-01 08:04:32","c79472ad15d8b617a4d57d5bf56a810f","116.7.221.23","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","<p style=""font-size:64px;"">+</p>","O_6_1_O",""
"","","","","","html-keyboard-response","9","299566","0.0-2.0-0.0-0.0-1.2","14","1","2022-04-01 08:04:32","c79472ad15d8b617a4d57d5bf56a810f","116.7.221.23","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","
                        <div class=orange>
                        <div class=""centered"">
                            <p style=""font-size: 24px""><b>54%</b></p>
                        </div>","O_6_1_O",""
