"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","rt","response","question_order","view_history","stimulus","trial_name","slider_start"
"","","","","","html-keyboard-response","24","385900","0.0-2.0-1.0-0.0-1.0","21","1","2022-04-02 12:12:44","c79472ad15d8b617a4d57d5bf56a810f","110.23.86.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Macintosh","Chrome","98.0.4758.109","OS X","10_15_7","null","null","","","
                        <div class=pink>
                        <div class=""centered"">
                            <p style=""font-size: 24px""><b>53%</b></p>
                        </div>","P_2_5_P",""
"","","","","","html-keyboard-response","25","386306","0.0-2.0-1.0-0.0-0.1","21","1","2022-04-02 12:12:44","c79472ad15d8b617a4d57d5bf56a810f","110.23.86.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Macintosh","Chrome","98.0.4758.109","OS X","10_15_7","null","null","","","<p style=""font-size:64px;"">+</p>","P_2_5_P",""
"","","","","","html-keyboard-response","26","387561","0.0-2.0-1.0-0.0-1.1","21","1","2022-04-02 12:12:44","c79472ad15d8b617a4d57d5bf56a810f","110.23.86.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Macintosh","Chrome","98.0.4758.109","OS X","10_15_7","null","null","","","
                        <div class=orange>
                        <div class=""centered"">
                            <p style=""font-size: 24px""><b>52%</b></p>
                        </div>","P_2_5_P",""
"","","","","","html-keyboard-response","27","387965","0.0-2.0-1.0-0.0-0.2","21","1","2022-04-02 12:12:44","c79472ad15d8b617a4d57d5bf56a810f","110.23.86.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Macintosh","Chrome","98.0.4758.109","OS X","10_15_7","null","null","","","<p style=""font-size:64px;"">+</p>","P_2_5_P",""
"","","","","","html-keyboard-response","28","389218","0.0-2.0-1.0-0.0-1.2","21","1","2022-04-02 12:12:44","c79472ad15d8b617a4d57d5bf56a810f","110.23.86.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Macintosh","Chrome","98.0.4758.109","OS X","10_15_7","null","null","","","
                        <div class=orange>
                        <div class=""centered"">
                            <p style=""font-size: 24px""><b>55%</b></p>
                        </div>","P_2_5_P",""
"","","","","","html-keyboard-response","29","389623","0.0-2.0-1.0-0.0-0.3","21","1","2022-04-02 12:12:44","c79472ad15d8b617a4d57d5bf56a810f","110.23.86.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Macintosh","Chrome","98.0.4758.109","OS X","10_15_7","null","null","","","<p style=""font-size:64px;"">+</p>","P_2_5_P",""
"","","","","","html-keyboard-response","30","390876","0.0-2.0-1.0-0.0-1.3","21","1","2022-04-02 12:12:44","c79472ad15d8b617a4d57d5bf56a810f","110.23.86.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Macintosh","Chrome","98.0.4758.109","OS X","10_15_7","null","null","","","
                        <div class=pink>
                        <div class=""centered"">
                            <p style=""font-size: 24px""><b>55%</b></p>
                        </div>","P_2_5_P",""
"","","","","","html-keyboard-response","31","391282","0.0-2.0-1.0-0.0-0.4","21","1","2022-04-02 12:12:44","c79472ad15d8b617a4d57d5bf56a810f","110.23.86.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Macintosh","Chrome","98.0.4758.109","OS X","10_15_7","null","null","","","<p style=""font-size:64px;"">+</p>","P_2_5_P",""
"","","","","","html-keyboard-response","32","392535","0.0-2.0-1.0-0.0-1.4","21","1","2022-04-02 12:12:44","c79472ad15d8b617a4d57d5bf56a810f","110.23.86.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Macintosh","Chrome","98.0.4758.109","OS X","10_15_7","null","null","","","
                        <div class=pink>
                        <div class=""centered"">
                            <p style=""font-size: 24px""><b>53%</b></p>
                        </div>","P_2_5_P",""
"","","","","","html-keyboard-response","33","392941","0.0-2.0-1.0-0.0-0.5","21","1","2022-04-02 12:12:44","c79472ad15d8b617a4d57d5bf56a810f","110.23.86.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Macintosh","Chrome","98.0.4758.109","OS X","10_15_7","null","null","","","<p style=""font-size:64px;"">+</p>","P_2_5_P",""
"","","","","","html-keyboard-response","34","394194","0.0-2.0-1.0-0.0-1.5","21","1","2022-04-02 12:12:44","c79472ad15d8b617a4d57d5bf56a810f","110.23.86.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Macintosh","Chrome","98.0.4758.109","OS X","10_15_7","null","null","","","
                        <div class=orange>
                        <div class=""centered"">
                            <p style=""font-size: 24px""><b>52%</b></p>
                        </div>","P_2_5_P",""
"","","","","","html-keyboard-response","35","394599","0.0-2.0-1.0-1.0-0.0","21","1","2022-04-02 12:12:44","c79472ad15d8b617a4d57d5bf56a810f","110.23.86.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Macintosh","Chrome","98.0.4758.109","OS X","10_15_7","null","null","","","<p style=""font-size:64px;"">+</p>","P_2_5_P",""
"","","","","","html-keyboard-response","36","395852","0.0-2.0-1.0-1.0-1.0","21","1","2022-04-02 12:12:44","c79472ad15d8b617a4d57d5bf56a810f","110.23.86.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Macintosh","Chrome","98.0.4758.109","OS X","10_15_7","null","null","","","
                        <div class=""pink"">
                        <div class=""centered"">
                            <p style=""font-size: 24px""><b>50%</b></p>
                        </div>","P_2_5_P",""
"","","","","","html-slider-response","37","400263","0.0-2.0-1.0-2.0","21","1","2022-04-02 12:12:44","c79472ad15d8b617a4d57d5bf56a810f","110.23.86.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Macintosh","Chrome","98.0.4758.109","OS X","10_15_7","4409.099999904633","41","","","<div style=""width: 500px; height: 100px;""><p>Place your bid for more information.</p></div>","infoBid","12"
"","","","","","html-keyboard-response","38","400668","0.0-2.0-1.0-3.0-0.0","21","1","2022-04-02 12:12:44","c79472ad15d8b617a4d57d5bf56a810f","110.23.86.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Macintosh","Chrome","98.0.4758.109","OS X","10_15_7","null","null","","","<p style=""font-size:64px;"">+</p>","P_2_5_P",""
"","","","","","html-keyboard-response","39","401922","0.0-2.0-1.0-3.0-1.0","21","1","2022-04-02 12:12:44","c79472ad15d8b617a4d57d5bf56a810f","110.23.86.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Macintosh","Chrome","98.0.4758.109","OS X","10_15_7","null","null","","","<div class=orange>
                <div class=""centered"">
                    <p style=""font-size: 24px""><b>53%</b></p>
                </div>","P_2_5_P",""
"","","","","","html-keyboard-response","40","406892","0.0-2.0-1.0-4.0-0.0","21","1","2022-04-02 12:12:44","c79472ad15d8b617a4d57d5bf56a810f","110.23.86.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Macintosh","Chrome","98.0.4758.109","OS X","10_15_7","4968.200000047684","f","","","
                      <div class=""row"">

                          <div class=""column"">
                              <div class=""orange""></div>
                              <div class=""leftChoiceText"">
                                  <p style=""font-size: 32px""><b>F</b></p>
                              </div>
                          </div>

                          <div class=""column"">
                              <div class=""pink""></div>
                              <div class=""rightChoiceText"">
                                  <p style=""font-size: 32px""><b>J</b></p>
                              </div>
                          </div>

                      </div>

                      <div class=""centeredTop"">
                          Which colour do you<br>
                          predict will win?
                      </div>","P_2_5_P",""
"","","","","","html-keyboard-response","41","408397","0.0-2.0-1.0-4.0-1.0","21","1","2022-04-02 12:12:44","c79472ad15d8b617a4d57d5bf56a810f","110.23.86.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Macintosh","Chrome","98.0.4758.109","OS X","10_15_7","null","null","","","<p style=""font-size:64px;"">+</p>","P_2_5_P",""
"","","","","","html-keyboard-response","42","408802","0.0-2.0-2.0-0.0-0.0","21","1","2022-04-02 12:12:44","c79472ad15d8b617a4d57d5bf56a810f","110.23.86.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Macintosh","Chrome","98.0.4758.109","OS X","10_15_7","null","null","","","<p style=""font-size:64px;"">+</p>","Z_2_P",""
"","","","","","html-keyboard-response","43","410057","0.0-2.0-2.0-0.0-1.0","21","1","2022-04-02 12:12:44","c79472ad15d8b617a4d57d5bf56a810f","110.23.86.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Macintosh","Chrome","98.0.4758.109","OS X","10_15_7","null","null","","","
                        <div class=pink>
                        <div class=""centered"">
                            <p style=""font-size: 24px""><b>54%</b></p>
                        </div>","Z_2_P",""
"","","","","","html-keyboard-response","44","410460","0.0-2.0-2.0-0.0-0.1","21","1","2022-04-02 12:12:44","c79472ad15d8b617a4d57d5bf56a810f","110.23.86.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Macintosh","Chrome","98.0.4758.109","OS X","10_15_7","null","null","","","<p style=""font-size:64px;"">+</p>","Z_2_P",""
"","","","","","html-keyboard-response","45","411714","0.0-2.0-2.0-0.0-1.1","21","1","2022-04-02 12:12:44","c79472ad15d8b617a4d57d5bf56a810f","110.23.86.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Macintosh","Chrome","98.0.4758.109","OS X","10_15_7","null","null","","","
                        <div class=orange>
                        <div class=""centered"">
                            <p style=""font-size: 24px""><b>52%</b></p>
                        </div>","Z_2_P",""
"","","","","","html-keyboard-response","46","412119","0.0-2.0-2.0-0.0-0.2","21","1","2022-04-02 12:12:44","c79472ad15d8b617a4d57d5bf56a810f","110.23.86.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Macintosh","Chrome","98.0.4758.109","OS X","10_15_7","null","null","","","<p style=""font-size:64px;"">+</p>","Z_2_P",""
"","","","","","html-keyboard-response","47","413372","0.0-2.0-2.0-0.0-1.2","21","1","2022-04-02 12:12:44","c79472ad15d8b617a4d57d5bf56a810f","110.23.86.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Macintosh","Chrome","98.0.4758.109","OS X","10_15_7","null","null","","","
                        <div class=pink>
                        <div class=""centered"">
                            <p style=""font-size: 24px""><b>52%</b></p>
                        </div>","Z_2_P",""
"","","","","","html-keyboard-response","48","413778","0.0-2.0-2.0-0.0-0.3","21","1","2022-04-02 12:12:44","c79472ad15d8b617a4d57d5bf56a810f","110.23.86.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Macintosh","Chrome","98.0.4758.109","OS X","10_15_7","null","null","","","<p style=""font-size:64px;"">+</p>","Z_2_P",""
"","","","","","html-keyboard-response","49","415031","0.0-2.0-2.0-0.0-1.3","21","1","2022-04-02 12:12:44","c79472ad15d8b617a4d57d5bf56a810f","110.23.86.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Macintosh","Chrome","98.0.4758.109","OS X","10_15_7","null","null","","","
                        <div class=pink>
                        <div class=""centered"">
                            <p style=""font-size: 24px""><b>51%</b></p>
                        </div>","Z_2_P",""
"","","","","","html-keyboard-response","50","415436","0.0-2.0-2.0-0.0-0.4","21","1","2022-04-02 12:12:44","c79472ad15d8b617a4d57d5bf56a810f","110.23.86.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Macintosh","Chrome","98.0.4758.109","OS X","10_15_7","null","null","","","<p style=""font-size:64px;"">+</p>","Z_2_P",""
"","","","","","html-keyboard-response","51","416690","0.0-2.0-2.0-0.0-1.4","21","1","2022-04-02 12:12:44","c79472ad15d8b617a4d57d5bf56a810f","110.23.86.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Macintosh","Chrome","98.0.4758.109","OS X","10_15_7","null","null","","","
                        <div class=orange>
                        <div class=""centered"">
                            <p style=""font-size: 24px""><b>53%</b></p>
                        </div>","Z_2_P",""
"","","","","","html-keyboard-response","52","417093","0.0-2.0-2.0-0.0-0.5","21","1","2022-04-02 12:12:44","c79472ad15d8b617a4d57d5bf56a810f","110.23.86.169","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Macintosh","Chrome","98.0.4758.109","OS X","10_15_7","null","null","","","<p style=""font-size:64px;"">+</p>","Z_2_P",""
