"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","rt","response","question_order","view_history","stimulus","trial_name","slider_start"
"","","","","","html-keyboard-response","24","216227","0.0-2.0-1.0-0.0-1.0","34","1","2022-04-04 11:24:16","c79472ad15d8b617a4d57d5bf56a810f","183.88.75.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","
                        <div class=orange>
                        <div class=""centered"">
                            <p style=""font-size: 24px""><b>51%</b></p>
                        </div>","O_2_6_O",""
"","","","","","html-keyboard-response","25","216629","0.0-2.0-1.0-0.0-0.1","34","1","2022-04-04 11:24:16","c79472ad15d8b617a4d57d5bf56a810f","183.88.75.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","<p style=""font-size:64px;"">+</p>","O_2_6_O",""
"","","","","","html-keyboard-response","26","217881","0.0-2.0-1.0-0.0-1.1","34","1","2022-04-04 11:24:16","c79472ad15d8b617a4d57d5bf56a810f","183.88.75.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","
                        <div class=pink>
                        <div class=""centered"">
                            <p style=""font-size: 24px""><b>54%</b></p>
                        </div>","O_2_6_O",""
"","","","","","html-keyboard-response","27","218283","0.0-2.0-1.0-0.0-0.2","34","1","2022-04-04 11:24:16","c79472ad15d8b617a4d57d5bf56a810f","183.88.75.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","<p style=""font-size:64px;"">+</p>","O_2_6_O",""
"","","","","","html-keyboard-response","28","219535","0.0-2.0-1.0-0.0-1.2","34","1","2022-04-04 11:24:16","c79472ad15d8b617a4d57d5bf56a810f","183.88.75.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","
                        <div class=orange>
                        <div class=""centered"">
                            <p style=""font-size: 24px""><b>55%</b></p>
                        </div>","O_2_6_O",""
"","","","","","html-keyboard-response","29","219936","0.0-2.0-1.0-0.0-0.3","34","1","2022-04-04 11:24:16","c79472ad15d8b617a4d57d5bf56a810f","183.88.75.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","<p style=""font-size:64px;"">+</p>","O_2_6_O",""
"","","","","","html-keyboard-response","30","221189","0.0-2.0-1.0-0.0-1.3","34","1","2022-04-04 11:24:16","c79472ad15d8b617a4d57d5bf56a810f","183.88.75.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","
                        <div class=pink>
                        <div class=""centered"">
                            <p style=""font-size: 24px""><b>52%</b></p>
                        </div>","O_2_6_O",""
"","","","","","html-keyboard-response","31","221593","0.0-2.0-1.0-0.0-0.4","34","1","2022-04-04 11:24:16","c79472ad15d8b617a4d57d5bf56a810f","183.88.75.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","<p style=""font-size:64px;"">+</p>","O_2_6_O",""
"","","","","","html-keyboard-response","32","222844","0.0-2.0-1.0-0.0-1.4","34","1","2022-04-04 11:24:16","c79472ad15d8b617a4d57d5bf56a810f","183.88.75.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","
                        <div class=orange>
                        <div class=""centered"">
                            <p style=""font-size: 24px""><b>55%</b></p>
                        </div>","O_2_6_O",""
"","","","","","html-keyboard-response","33","223246","0.0-2.0-1.0-0.0-0.5","34","1","2022-04-04 11:24:16","c79472ad15d8b617a4d57d5bf56a810f","183.88.75.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","<p style=""font-size:64px;"">+</p>","O_2_6_O",""
"","","","","","html-keyboard-response","34","224498","0.0-2.0-1.0-0.0-1.5","34","1","2022-04-04 11:24:16","c79472ad15d8b617a4d57d5bf56a810f","183.88.75.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","
                        <div class=pink>
                        <div class=""centered"">
                            <p style=""font-size: 24px""><b>53%</b></p>
                        </div>","O_2_6_O",""
"","","","","","html-keyboard-response","35","224900","0.0-2.0-1.0-1.0-0.0","34","1","2022-04-04 11:24:16","c79472ad15d8b617a4d57d5bf56a810f","183.88.75.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","<p style=""font-size:64px;"">+</p>","O_2_6_O",""
"","","","","","html-keyboard-response","36","226152","0.0-2.0-1.0-1.0-1.0","34","1","2022-04-04 11:24:16","c79472ad15d8b617a4d57d5bf56a810f","183.88.75.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","
                        <div class=""orange"">
                        <div class=""centered"">
                            <p style=""font-size: 24px""><b>50%</b></p>
                        </div>","O_2_6_O",""
"","","","","","html-slider-response","37","230275","0.0-2.0-1.0-2.0","34","1","2022-04-04 11:24:16","c79472ad15d8b617a4d57d5bf56a810f","183.88.75.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","4121.20000000298","29","","","<div style=""width: 500px; height: 100px;""><p>Place your bid for more information.</p></div>","infoBid","43"
"","","","","","html-keyboard-response","38","230679","0.0-2.0-1.0-3.0-0.0","34","1","2022-04-04 11:24:16","c79472ad15d8b617a4d57d5bf56a810f","183.88.75.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","<p style=""font-size:64px;"">+</p>","O_2_6_O",""
"","","","","","html-keyboard-response","39","231938","0.0-2.0-1.0-3.0-1.0","34","1","2022-04-04 11:24:16","c79472ad15d8b617a4d57d5bf56a810f","183.88.75.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","<div class=pink>
                <div class=""centered"">
                    <p style=""font-size: 24px""><b>51%</b></p>
                </div>","O_2_6_O",""
"","","","","","html-keyboard-response","40","236374","0.0-2.0-1.0-4.0-0.0","34","1","2022-04-04 11:24:16","c79472ad15d8b617a4d57d5bf56a810f","183.88.75.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","4434.79999999702","f","","","
                      <div class=""row"">

                          <div class=""column"">
                              <div class=""orange""></div>
                              <div class=""leftChoiceText"">
                                  <p style=""font-size: 32px""><b>F</b></p>
                              </div>
                          </div>

                          <div class=""column"">
                              <div class=""pink""></div>
                              <div class=""rightChoiceText"">
                                  <p style=""font-size: 32px""><b>J</b></p>
                              </div>
                          </div>

                      </div>

                      <div class=""centeredTop"">
                          Which colour do you<br>
                          predict will win?
                      </div>","O_2_6_O",""
"","","","","","html-keyboard-response","41","237875","0.0-2.0-1.0-4.0-1.0","34","1","2022-04-04 11:24:16","c79472ad15d8b617a4d57d5bf56a810f","183.88.75.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","<p style=""font-size:64px;"">+</p>","O_2_6_O",""
"","","","","","html-keyboard-response","42","238276","0.0-2.0-2.0-0.0-0.0","34","1","2022-04-04 11:24:16","c79472ad15d8b617a4d57d5bf56a810f","183.88.75.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","<p style=""font-size:64px;"">+</p>","O_2_5_P",""
"","","","","","html-keyboard-response","43","239531","0.0-2.0-2.0-0.0-1.0","34","1","2022-04-04 11:24:16","c79472ad15d8b617a4d57d5bf56a810f","183.88.75.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","
                        <div class=orange>
                        <div class=""centered"">
                            <p style=""font-size: 24px""><b>53%</b></p>
                        </div>","O_2_5_P",""
"","","","","","html-keyboard-response","44","239932","0.0-2.0-2.0-0.0-0.1","34","1","2022-04-04 11:24:16","c79472ad15d8b617a4d57d5bf56a810f","183.88.75.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","<p style=""font-size:64px;"">+</p>","O_2_5_P",""
"","","","","","html-keyboard-response","45","241184","0.0-2.0-2.0-0.0-1.1","34","1","2022-04-04 11:24:16","c79472ad15d8b617a4d57d5bf56a810f","183.88.75.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","
                        <div class=orange>
                        <div class=""centered"">
                            <p style=""font-size: 24px""><b>55%</b></p>
                        </div>","O_2_5_P",""
"","","","","","html-keyboard-response","46","241585","0.0-2.0-2.0-0.0-0.2","34","1","2022-04-04 11:24:16","c79472ad15d8b617a4d57d5bf56a810f","183.88.75.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","<p style=""font-size:64px;"">+</p>","O_2_5_P",""
"","","","","","html-keyboard-response","47","242836","0.0-2.0-2.0-0.0-1.2","34","1","2022-04-04 11:24:16","c79472ad15d8b617a4d57d5bf56a810f","183.88.75.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","
                        <div class=orange>
                        <div class=""centered"">
                            <p style=""font-size: 24px""><b>53%</b></p>
                        </div>","O_2_5_P",""
"","","","","","html-keyboard-response","48","243239","0.0-2.0-2.0-0.0-0.3","34","1","2022-04-04 11:24:16","c79472ad15d8b617a4d57d5bf56a810f","183.88.75.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","<p style=""font-size:64px;"">+</p>","O_2_5_P",""
"","","","","","html-keyboard-response","49","244491","0.0-2.0-2.0-0.0-1.3","34","1","2022-04-04 11:24:16","c79472ad15d8b617a4d57d5bf56a810f","183.88.75.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","
                        <div class=pink>
                        <div class=""centered"">
                            <p style=""font-size: 24px""><b>52%</b></p>
                        </div>","O_2_5_P",""
"","","","","","html-keyboard-response","50","244892","0.0-2.0-2.0-0.0-0.4","34","1","2022-04-04 11:24:16","c79472ad15d8b617a4d57d5bf56a810f","183.88.75.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","<p style=""font-size:64px;"">+</p>","O_2_5_P",""
"","","","","","html-keyboard-response","51","246144","0.0-2.0-2.0-0.0-1.4","34","1","2022-04-04 11:24:16","c79472ad15d8b617a4d57d5bf56a810f","183.88.75.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","
                        <div class=pink>
                        <div class=""centered"">
                            <p style=""font-size: 24px""><b>55%</b></p>
                        </div>","O_2_5_P",""
"","","","","","html-keyboard-response","52","246549","0.0-2.0-2.0-0.0-0.5","34","1","2022-04-04 11:24:16","c79472ad15d8b617a4d57d5bf56a810f","183.88.75.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","<p style=""font-size:64px;"">+</p>","O_2_5_P",""
"","","","","","html-keyboard-response","53","247804","0.0-2.0-2.0-0.0-1.5","34","1","2022-04-04 11:24:16","c79472ad15d8b617a4d57d5bf56a810f","183.88.75.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","
                        <div class=pink>
                        <div class=""centered"">
                            <p style=""font-size: 24px""><b>52%</b></p>
                        </div>","O_2_5_P",""
