"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","rt","response","question_order","view_history","stimulus","trial_name","slider_start"
"true","false","[]","[]","[]","preload","0","83","0.0-0.0","29","1","2022-04-03 23:26:19","c79472ad15d8b617a4d57d5bf56a810f","128.250.0.197","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","","","","","","",""
"","","","","","survey-multi-choice","1","16785","0.0-1.0-0.0","29","1","2022-04-03 23:26:19","c79472ad15d8b617a4d57d5bf56a810f","128.250.0.197","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","16699.700000047684","{""Gender"":""Male""}","[0]","","","",""
"","","","","","survey-text","2","22573","0.0-1.0-1.0","29","1","2022-04-03 23:26:19","c79472ad15d8b617a4d57d5bf56a810f","128.250.0.197","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","5786.299999952316","{""Age"":""26""}","","","","",""
"","","","","","instructions","3","236801","0.0-1.0-2.0","29","1","2022-04-03 23:26:19","c79472ad15d8b617a4d57d5bf56a810f","128.250.0.197","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","214225.89999985695","","","[{""page_index"":0,""viewing_time"":8280.099999904633},{""page_index"":1,""viewing_time"":24551},{""page_index"":2,""viewing_time"":25847.200000047684},{""page_index"":3,""viewing_time"":23408.599999904633},{""page_index"":4,""viewing_time"":19490.200000047684},{""page_index"":5,""viewing_time"":12911.100000143051},{""page_index"":6,""viewing_time"":19949.5},{""page_index"":7,""viewing_time"":32106},{""page_index"":8,""viewing_time"":3641.5},{""page_index"":9,""viewing_time"":6698.799999952316},{""page_index"":10,""viewing_time"":7169},{""page_index"":11,""viewing_time"":15966},{""page_index"":12,""viewing_time"":11294.700000047684},{""page_index"":13,""viewing_time"":2911.2999999523163}]","","",""
"","","","","","html-keyboard-response","4","237203","0.0-2.0-0.0-0.0-0.0","29","1","2022-04-03 23:26:19","c79472ad15d8b617a4d57d5bf56a810f","128.250.0.197","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","<p style=""font-size:64px;"">+</p>","Z_3_O",""
"","","","","","html-keyboard-response","5","238456","0.0-2.0-0.0-0.0-1.0","29","1","2022-04-03 23:26:19","c79472ad15d8b617a4d57d5bf56a810f","128.250.0.197","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","
                        <div class=orange>
                        <div class=""centered"">
                            <p style=""font-size: 24px""><b>52%</b></p>
                        </div>","Z_3_O",""
"","","","","","html-keyboard-response","6","238857","0.0-2.0-0.0-0.0-0.1","29","1","2022-04-03 23:26:19","c79472ad15d8b617a4d57d5bf56a810f","128.250.0.197","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","<p style=""font-size:64px;"">+</p>","Z_3_O",""
"","","","","","html-keyboard-response","7","240110","0.0-2.0-0.0-0.0-1.1","29","1","2022-04-03 23:26:19","c79472ad15d8b617a4d57d5bf56a810f","128.250.0.197","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","
                        <div class=orange>
                        <div class=""centered"">
                            <p style=""font-size: 24px""><b>53%</b></p>
                        </div>","Z_3_O",""
"","","","","","html-keyboard-response","8","240513","0.0-2.0-0.0-0.0-0.2","29","1","2022-04-03 23:26:19","c79472ad15d8b617a4d57d5bf56a810f","128.250.0.197","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","<p style=""font-size:64px;"">+</p>","Z_3_O",""
"","","","","","html-keyboard-response","9","241765","0.0-2.0-0.0-0.0-1.2","29","1","2022-04-03 23:26:19","c79472ad15d8b617a4d57d5bf56a810f","128.250.0.197","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36","WebKit","Chrome","100.0.4896.60","Windows","10.0","null","null","","","
                        <div class=pink>
                        <div class=""centered"">
                            <p style=""font-size: 24px""><b>53%</b></p>
                        </div>","Z_3_O",""
